ip_address,hostname,mac_address,device_type,manufacturer,model,is_managed,has_security_patches,encryption_enabled,authentication_required,firewall_protected,access_control,vulnerabilities,cve_count,last_seen,confidence_level,firmware_version,protocol
192.168.41.214,Prot-2083,46:49:31:3E:22:35,Protocol_Converter,Unknown,Unknown,false,false,false,false,true,None,3,1,2025-11-03,63,v14.3,HART-IP
192.168.159.109,Safe-8187,E:20:61:B:1C:3D,Safety_Controller,Siemens,Safety_Controller-314,true,false,false,false,true,Role-Based,3,0,2025-11-09,80,v2.8.3,Unknown
192.168.241.80,Anal-4838,1F:24:39:2F:30:56,Analyzer,Generic,Unknown,true,true,true,false,true,Basic,2,0,2025-11-05,87,v4.5.2,BACnet
192.168.128.131,,1C:26:35:62:10:46,HMI,GE,Model-1705,true,true,false,true,true,Basic,0,0,2025-11-09,75,R511.5,Profinet
192.168.115.11,DEVICE-192-168-115-11,2B:47:4F:A:1C:A,Safety_Controller,Endress+Hauser,Safety_Controller-355,true,true,false,false,true,Role-Based,3,1,2025-11-03,74,v3.1.0,Modbus TCP
192.168.137.46,DEV-406,63:48:22:43:52:23,Engineering_Workstation,Allen-Bradley,Model-8430,false,false,false,true,false,None,9,1,2025-11-09,100,v20.19,Profinet
192.168.192.209,DEV-107,5F:23:39:4A:53:F,Server,Allen-Bradley,Model-8938,true,true,false,false,true,Basic,1,0,2025-11-09,82,v2.8.3,EtherNet/IP
192.168.42.174,,3F:43:48:52:30:2C,Analyzer,Endress+Hauser,Analyzer-890,false,false,false,false,true,None,2,1,2025-11-06,79,v21.11,Unknown
192.168.233.75,Prot-8646,28:5B:10:61:21:C,Protocol_Converter,Rosemount,Protocol_Converter-649,true,true,false,false,true,Role-Based,2,0,2025-11-06,89,v16.0,Modbus TCP
192.168.196.197,,38:59:41:4B:4F:5E,Safety_Controller,Rosemount,Safety_Controller-263,true,false,false,false,true,Role-Based,3,0,2025-11-08,80,Unknown,HART-IP
192.168.122.218,,26:1D:E:51:58:14,Protocol_Converter,Emerson,Protocol_Converter-495,true,true,false,false,true,Basic,0,0,2025-11-06,62,v20.19,Unknown
192.168.110.154,DEV-172,2E:51:52:62:E:F,Historian,Siemens,Model-4949,true,true,true,false,true,Basic,2,0,2025-11-08,64,v16.0,EtherNet/IP
192.168.113.51,,1A:A:3A:5F:54:54,VFD,Endress+Hauser,VFD-247,true,true,false,false,false,Basic,1,0,2025-11-03,79,v20.19,Modbus TCP
192.168.125.28,,4E:D:34:3A:3D:2F,IP_Camera,Endress+Hauser,IP_Camera-212,true,false,false,false,false,Basic,3,1,2025-11-06,85,R511.5,Modbus TCP
192.168.83.188,DEVICE-192-168-83-188,27:E:1B:63:42:60,Server,Honeywell,Model-9045,true,true,false,true,true,Role-Based,1,0,2025-11-04,92,v21.11,EtherNet/IP
192.168.78.232,DEV-697,10:48:3C:55:48:2C,Historian,Honeywell,Model-7212,true,true,false,true,true,Basic,0,0,2025-11-10,66,v20.19,EtherNet/IP
192.168.107.96,DEVICE-192-168-107-96,17:39:4A:F:15:45,Gateway,Endress+Hauser,Gateway-842,true,true,false,true,true,Role-Based,0,0,2025-11-06,65,v1.2.3,HART-IP
192.168.220.248,VFD-4880,61:10:35:25:52:B,VFD,Emerson,VFD-119,true,true,false,false,false,Role-Based,0,0,2025-11-09,80,v14.3,Unknown
192.168.231.82,DEVICE-192-168-231-82,60:5B:3D:33:19:19,Analyzer,Rosemount,Analyzer-431,false,false,false,false,true,None,11,0,2025-11-04,86,v14.3,BACnet
192.168.110.201,Swit-4342,17:59:25:F:2C:36,Switch,Yokogawa,Switch-822,true,true,true,false,true,Role-Based,3,1,2025-11-04,81,v2.8.3,BACnet
192.168.146.82,DCS-211,12:62:15:4F:4A:17,DCS,Yokogawa,Model-1664,true,true,true,true,true,Role-Based,3,1,2025-11-03,81,v20.19,Profinet
192.168.193.115,DEVICE-192-168-193-115,48:60:4E:25:47:E,Gateway,Siemens,Gateway-474,true,true,false,false,false,Basic,3,1,2025-11-08,80,Unknown,Unknown
192.168.240.10,DEVICE-192-168-240-10,45:53:28:24:49:48,Smart_Transmitter,Rosemount,Smart_Transmitter-272,true,true,false,false,true,Role-Based,1,0,2025-11-06,93,v3.1.0,BACnet
192.168.240.102,DEVICE-192-168-240-102,12:22:45:1C:1F:D,Switch,Siemens,Switch-226,true,true,false,false,false,Role-Based,1,0,2025-11-05,69,v2.8.3,Modbus TCP
192.168.190.91,,14:32:38:5F:51:4E,Analyzer,ABB,Analyzer-318,true,true,false,true,false,Role-Based,1,0,2025-11-07,76,v5.0,Unknown
192.168.44.15,DEVICE-192-168-44-15,29:42:E:60:B:54,Smart_Transmitter,Schneider,Smart_Transmitter-777,false,false,false,false,true,None,8,2,2025-11-10,89,v5.0,HART-IP
192.168.91.115,Prot-2826,28:28:42:46:4A:B,Protocol_Converter,Emerson,Protocol_Converter-302,true,true,false,true,true,Role-Based,0,0,2025-11-09,79,v21.11,Modbus TCP
192.168.50.151,DEVICE-192-168-50-151,53:61:4E:4A:3F:40,Smart_Transmitter,Yokogawa,Smart_Transmitter-236,true,true,false,false,false,Role-Based,0,0,2025-11-10,82,v20.19,Unknown
192.168.105.52,VFD-4857,5C:20:2A:34:17:54,VFD,ABB,VFD-217,true,false,true,false,true,Role-Based,3,1,2025-11-10,66,v4.5.2,Modbus TCP
192.168.225.124,VFD-7205,56:19:5C:3A:51:57,VFD,Emerson,VFD-185,true,true,false,false,true,Role-Based,2,1,2025-11-04,85,v16.0,Unknown
192.168.35.17,DEVICE-192-168-35-17,33:21:32:49:43:60,Gateway,Schneider,Gateway-666,true,true,false,false,true,Basic,3,1,2025-11-07,98,v14.3,BACnet
192.168.103.63,DEVICE-192-168-103-63,21:34:46:2F:20:48,Server,Honeywell,Model-1545,true,true,true,true,false,Role-Based,0,0,2025-11-06,85,v4.5.2,Profinet
192.168.248.161,DEVICE-192-168-248-161,5E:44:53:35:23:4E,Protocol_Converter,Yokogawa,Protocol_Converter-901,true,true,false,false,false,Role-Based,1,0,2025-11-08,63,Unknown,HART-IP
192.168.221.110,DEVICE-192-168-221-110,19:52:42:49:3C:4E,Smart_Transmitter,Emerson,Smart_Transmitter-298,true,true,false,false,true,Role-Based,2,1,2025-11-04,93,v16.0,HART-IP
192.168.63.119,Safe-6225,D:3E:56:27:27:39,Safety_Controller,Rosemount,Safety_Controller-524,false,false,false,false,true,None,5,0,2025-11-03,86,v20.19,HART-IP
192.168.17.38,Gate-4395,24:40:3C:27:D:22,Gateway,Rosemount,Gateway-343,true,true,false,true,true,Role-Based,1,0,2025-11-06,60,v4.5.2,Modbus TCP
192.168.95.141,VFD-3691,60:3B:D:38:62:45,VFD,Yokogawa,VFD-814,false,false,false,false,true,None,9,1,2025-11-04,100,Unknown,Unknown
192.168.118.177,DEV-1176,20:24:1C:40:4A:5C,Historian,Siemens,Model-8650,true,true,true,true,false,Role-Based,3,0,2025-11-10,61,v2.8.3,Profinet
192.168.51.114,Prot-3696,30:46:47:3C:14:41,Protocol_Converter,Endress+Hauser,Protocol_Converter-139,true,true,false,false,true,Basic,3,1,2025-11-04,84,v1.2.3,Unknown
192.168.111.145,VFD-1402,5B:D:4B:23:10:29,VFD,ABB,VFD-757,true,true,false,false,true,Role-Based,1,0,2025-11-04,66,R511.5,Unknown
192.168.156.184,Gate-5084,16:22:60:41:1B:4A,Gateway,ABB,Gateway-474,true,true,false,false,true,Basic,3,0,2025-11-03,92,v2.8.3,BACnet
192.168.14.206,,5B:63:C:4B:D:5A,SCADA,Yokogawa,Model-3195,true,true,true,true,true,Basic,0,0,2025-11-05,70,R511.5,Proprietary
192.168.142.149,VFD-2695,40:21:40:3E:20:C,VFD,Endress+Hauser,VFD-420,true,true,false,false,true,Basic,3,1,2025-11-06,62,v14.3,Modbus TCP
192.168.11.183,Safe-8258,1C:12:2E:62:2F:60,Safety_Controller,Siemens,Safety_Controller-391,true,true,false,false,true,Basic,2,1,2025-11-05,60,v5.0,BACnet
192.168.53.193,Anal-6097,19:4E:32:51:2E:F,Analyzer,Schneider,Analyzer-652,false,false,false,false,false,None,2,1,2025-11-08,76,v4.5.2,Modbus TCP
192.168.59.14,DEVICE-192-168-59-14,F:2F:55:59:E:1A,Analyzer,Emerson,Analyzer-394,true,true,false,false,true,Basic,3,1,2025-11-09,96,v1.2.3,Modbus TCP
192.168.18.236,DEVICE-192-168-18-236,13:18:22:1F:1B:17,Switch,Emerson,Switch-843,true,true,false,false,false,Role-Based,0,0,2025-11-09,69,Unknown,Modbus TCP
192.168.77.248,DEVICE-192-168-77-248,48:1C:4D:45:15:C,Analyzer,Siemens,Analyzer-381,true,true,false,false,true,Basic,1,0,2025-11-08,63,v14.3,BACnet
192.168.130.229,Safe-5594,3F:21:53:1C:50:2A,Safety_Controller,Generic,Unknown,false,false,false,true,true,None,5,3,2025-11-04,95,R511.5,BACnet
192.168.108.241,Swit-7494,4E:55:5D:15:F:3C,Switch,Emerson,Switch-618,false,false,false,true,true,None,8,2,2025-11-08,68,v2.8.3,Modbus TCP
192.168.49.212,DEVICE-192-168-49-212,32:49:B:2F:25:3D,Protocol_Converter,Yokogawa,Protocol_Converter-532,true,true,false,true,true,Basic,2,0,2025-11-06,65,v2.8.3,Unknown
192.168.131.85,DEVICE-192-168-131-85,32:51:E:1F:16:3C,Safety_Controller,Emerson,Safety_Controller-930,true,true,true,false,true,Role-Based,0,0,2025-11-05,86,v2.8.1,BACnet
192.168.158.182,DEVICE-192-168-158-182,61:32:C:2B:2B:28,Safety_Controller,Endress+Hauser,Safety_Controller-330,true,true,false,false,true,Basic,3,0,2025-11-09,60,v1.2.3,Modbus TCP
192.168.145.104,,17:13:63:18:3A:42,IP_Camera,Schneider,IP_Camera-401,true,true,true,false,false,Basic,0,0,2025-11-06,67,v20.19,Unknown
192.168.37.99,Safe-6789,D:22:43:4D:37:11,Safety_Controller,Emerson,Safety_Controller-643,true,true,false,false,true,Basic,2,1,2025-11-05,99,v5.0,BACnet
192.168.194.99,DEVICE-192-168-194-99,1A:37:37:22:15:21,Safety_Controller,Emerson,Safety_Controller-383,true,true,false,false,true,Role-Based,2,0,2025-11-03,69,v1.2.3,HART-IP
192.168.201.85,,63:19:1A:20:50:32,Analyzer,Generic,Unknown,true,true,false,true,true,Role-Based,3,1,2025-11-06,64,v2.8.3,HART-IP
192.168.114.201,Anal-3693,1B:15:28:5B:1C:5D,Analyzer,Rosemount,Analyzer-814,true,true,false,false,true,Role-Based,2,0,2025-11-06,75,v16.0,Unknown
192.168.156.65,DEVICE-192-168-156-65,2B:2F:36:3E:25:58,Analyzer,ABB,Analyzer-295,true,true,false,false,true,Role-Based,1,0,2025-11-07,81,v14.3,Unknown
192.168.205.160,DEV-526,62:E:3F:36:A:63,SCADA,Yokogawa,Model-2551,true,true,true,true,true,Role-Based,2,1,2025-11-03,75,v2.8.1,Profinet
192.168.18.161,DEVICE-192-168-18-161,12:53:5B:59:31:19,Protocol_Converter,Endress+Hauser,Protocol_Converter-958,true,true,false,false,true,Role-Based,3,1,2025-11-04,100,v3.1.0,BACnet
192.168.92.162,DEVICE-192-168-92-162,24:4B:5E:36:4A:51,Analyzer,Endress+Hauser,Analyzer-196,true,true,false,false,true,Role-Based,2,1,2025-11-10,61,v1.2.3,Unknown
192.168.68.67,,41:60:44:24:57:C,Analyzer,Emerson,Analyzer-304,true,true,false,true,true,Role-Based,1,0,2025-11-04,84,R511.5,HART-IP
192.168.108.125,,E:4A:45:30:F:5C,VFD,Yokogawa,VFD-409,true,true,false,false,true,Role-Based,1,0,2025-11-08,81,v1.2.3,BACnet
192.168.10.228,DEVICE-192-168-10-228,B:F:60:33:38:24,PLC,Schneider,Model-9080,true,true,true,true,true,Basic,3,0,2025-11-04,83,v20.19,Profinet
192.168.49.187,Swit-2459,62:3E:2F:3F:28:52,Switch,ABB,Switch-527,true,true,false,false,true,Role-Based,1,0,2025-11-06,87,v1.2.3,HART-IP
192.168.216.44,Swit-2110,33:19:4D:4B:3D:53,Switch,Rosemount,Switch-487,false,false,false,false,false,None,2,1,2025-11-08,78,v3.1.0,Modbus TCP
192.168.157.14,DEVICE-192-168-157-14,4C:57:5C:50:16:31,SCADA,ABB,Model-1010,true,true,false,false,true,Role-Based,2,0,2025-11-10,76,v4.5.2,Modbus TCP
192.168.115.227,Prot-6264,43:5A:2F:43:3D:58,Protocol_Converter,Emerson,Protocol_Converter-879,false,false,false,false,true,None,2,0,2025-11-03,86,v3.1.0,Unknown
192.168.91.214,Swit-4140,37:17:5D:15:D:2B,Switch,Siemens,Switch-130,true,true,true,false,true,Role-Based,3,0,2025-11-04,99,R4.03,BACnet
192.168.134.29,Gate-8169,32:50:46:20:4A:33,Gateway,Generic,Unknown,true,false,true,false,true,Role-Based,0,0,2025-11-08,60,v1.2.3,BACnet
192.168.57.235,,57:3A:5E:20:43:49,Smart_Transmitter,ABB,Smart_Transmitter-518,false,false,false,false,false,None,11,1,2025-11-06,96,v4.5.2,Modbus TCP
192.168.30.162,DEVICE-192-168-30-162,12:39:16:25:22:17,VFD,Yokogawa,VFD-926,false,false,false,false,true,None,8,1,2025-11-06,69,v5.0,Unknown
192.168.144.131,DEVICE-192-168-144-131,11:19:D:2B:56:3B,Protocol_Converter,Siemens,Protocol_Converter-598,true,true,false,false,true,Role-Based,2,1,2025-11-08,90,v14.3,HART-IP
192.168.55.170,DEVICE-192-168-55-170,2B:30:58:4E:4B:14,IP_Camera,Siemens,IP_Camera-474,true,true,false,true,true,Role-Based,0,0,2025-11-09,79,v5.0,BACnet
192.168.240.243,Smar-2637,62:62:58:54:3D:2E,Smart_Transmitter,Rosemount,Smart_Transmitter-898,false,false,false,false,true,None,5,0,2025-11-05,85,v14.3,Modbus TCP
192.168.243.46,,5F:4B:10:46:43:5B,Analyzer,Endress+Hauser,Analyzer-653,false,false,false,false,true,None,12,4,2025-11-06,89,R4.03,Unknown
192.168.211.42,,63:4F:26:3D:26:38,Safety_Controller,Generic,Unknown,true,true,false,false,false,Role-Based,0,0,2025-11-03,70,v2.8.1,Modbus TCP
192.168.249.47,DEV-876,57:50:12:36:42:63,Server,Yokogawa,Model-5484,false,false,true,true,true,None,4,2,2025-11-06,67,R511.5,EtherNet/IP
192.168.191.80,Prot-6027,1D:A:40:3C:3E:22,Protocol_Converter,Unknown,Unknown,true,true,true,false,true,Basic,2,1,2025-11-05,75,v14.3,HART-IP
192.168.154.176,,3F:1E:58:1E:5B:4D,IP_Camera,Generic,Unknown,true,true,false,true,false,Basic,1,0,2025-11-05,88,v1.2.3,BACnet
192.168.44.27,DEV-459,35:4D:52:44:15:5E,Engineering_Workstation,ABB,Model-4771,true,true,false,true,true,Role-Based,3,0,2025-11-10,100,v20.19,Proprietary
192.168.189.246,,40:16:16:51:3F:53,Protocol_Converter,Generic,Unknown,true,true,false,false,true,Role-Based,3,0,2025-11-08,86,v5.0,Unknown
192.168.42.51,DEVICE-192-168-42-51,5E:A:5E:54:5C:58,Protocol_Converter,Endress+Hauser,Protocol_Converter-978,true,true,true,true,true,Role-Based,0,0,2025-11-08,100,R511.5,Unknown
192.168.51.108,Anal-6931,3A:4C:48:50:27:5C,Analyzer,Endress+Hauser,Analyzer-833,true,false,false,false,true,Basic,0,0,2025-11-03,88,v3.1.0,HART-IP
192.168.25.222,DEVICE-192-168-25-222,2C:2B:4B:5E:21:33,Analyzer,ABB,Analyzer-166,true,true,false,true,false,Role-Based,0,0,2025-11-05,91,R511.5,HART-IP
192.168.199.85,Prot-1505,58:43:4A:40:43:34,Protocol_Converter,Endress+Hauser,Protocol_Converter-769,true,true,true,false,true,Basic,2,0,2025-11-04,70,R511.5,Modbus TCP
192.168.25.13,DEVICE-192-168-25-13,3E:5A:2C:2B:44:20,VFD,Siemens,VFD-211,true,false,false,false,false,Role-Based,0,0,2025-11-08,83,R4.03,HART-IP
192.168.224.54,,29:36:50:42:14:21,IP_Camera,ABB,IP_Camera-534,true,true,false,false,true,Role-Based,3,0,2025-11-10,97,v1.2.3,BACnet
192.168.223.71,DEV-482,1A:2D:3A:E:62:1D,Engineering_Workstation,Yokogawa,Model-5906,true,true,false,true,false,Basic,1,0,2025-11-06,87,v16.0,Modbus TCP
192.168.204.131,DEVICE-192-168-204-131,55:12:4D:3E:35:1D,Switch,Emerson,Switch-950,true,true,false,false,true,Role-Based,2,0,2025-11-09,100,R4.03,HART-IP
192.168.221.37,DEVICE-192-168-221-37,49:D:20:17:5A:5A,VFD,Rosemount,VFD-711,true,true,false,false,false,Role-Based,3,0,2025-11-04,65,v21.11,Unknown
192.168.126.22,Prot-7989,22:42:11:44:46:52,Protocol_Converter,Siemens,Protocol_Converter-201,true,true,false,false,true,Role-Based,1,0,2025-11-07,93,v5.0,Modbus TCP
192.168.239.175,HMI-1174,B:4A:5D:47:5D:63,HMI,Yokogawa,Model-6930,true,true,false,true,true,Basic,1,0,2025-11-08,88,v4.5.2,Modbus TCP
192.168.158.172,DEVICE-192-168-158-172,50:3B:54:2B:14:1A,Analyzer,Endress+Hauser,Analyzer-887,false,false,false,false,true,None,4,1,2025-11-05,100,v5.0,HART-IP
192.168.78.65,IP_C-4619,29:E:3F:49:58:4E,IP_Camera,ABB,IP_Camera-528,true,false,false,false,true,Basic,3,0,2025-11-06,84,v2.8.1,BACnet
192.168.176.136,DEVICE-192-168-176-136,32:4E:12:62:5C:5B,Gateway,Endress+Hauser,Gateway-393,true,true,false,true,false,Basic,3,0,2025-11-09,76,R4.03,Modbus TCP
192.168.116.148,IP_C-3159,2E:48:3B:1E:A:5B,IP_Camera,Emerson,IP_Camera-567,true,false,false,true,false,Role-Based,3,0,2025-11-03,70,v4.5.2,Modbus TCP
192.168.14.88,,26:1C:4B:19:40:41,VFD,Endress+Hauser,VFD-912,true,true,false,false,true,Role-Based,0,0,2025-11-09,89,R511.5,Modbus TCP
192.168.133.166,IP_C-4667,5B:E:55:35:17:39,IP_Camera,Endress+Hauser,IP_Camera-377,true,true,false,false,true,Role-Based,1,0,2025-11-04,83,v1.2.3,Modbus TCP
192.168.180.14,,53:C:B:51:3D:46,Analyzer,Schneider,Analyzer-257,true,true,false,true,true,Role-Based,2,0,2025-11-04,84,v1.2.3,HART-IP
192.168.61.98,Gate-6416,5F:12:47:4C:35:14,Gateway,Yokogawa,Gateway-562,false,false,false,false,false,None,11,1,2025-11-06,91,v1.2.3,Modbus TCP
192.168.238.63,,5F:11:15:D:34:3E,SCADA,ABB,Model-3804,true,true,false,true,false,Role-Based,3,1,2025-11-05,64,v3.1.0,Modbus TCP
192.168.198.20,Anal-1787,46:2B:32:50:21:20,Analyzer,Emerson,Analyzer-443,true,true,false,true,true,Role-Based,0,0,2025-11-10,80,v20.19,Unknown
192.168.241.249,Prot-2810,50:23:63:1D:63:18,Protocol_Converter,Schneider,Protocol_Converter-732,false,false,true,false,false,None,12,6,2025-11-05,96,v4.5.2,BACnet
192.168.199.149,,38:15:46:5A:55:46,Analyzer,Schneider,Analyzer-880,true,true,false,false,true,Role-Based,2,0,2025-11-09,75,R4.03,Unknown
192.168.17.25,DEV-687,4B:23:14:62:5D:3C,Historian,Emerson,Model-1894,true,true,true,true,true,Role-Based,3,0,2025-11-05,88,v14.3,Modbus TCP
192.168.238.103,Swit-5976,11:26:33:51:63:24,Switch,ABB,Switch-525,true,true,false,true,false,Role-Based,3,0,2025-11-10,96,Unknown,Modbus TCP
192.168.203.60,,55:14:3C:31:5E:32,Safety_Controller,Schneider,Safety_Controller-516,true,true,true,true,true,Role-Based,0,0,2025-11-06,66,R4.03,Unknown
192.168.202.63,DEVICE-192-168-202-63,1B:53:A:63:4B:62,IP_Camera,Endress+Hauser,IP_Camera-569,false,false,false,true,false,None,5,3,2025-11-10,67,Unknown,Modbus TCP
192.168.97.60,DEVICE-192-168-97-60,60:56:51:33:19:42,Gateway,ABB,Gateway-346,false,false,false,false,true,None,8,4,2025-11-03,78,v2.8.1,Modbus TCP
192.168.19.52,DEVICE-192-168-19-52,63:39:37:1A:36:31,Smart_Transmitter,Unknown,Unknown,true,true,false,false,false,Role-Based,1,0,2025-11-06,61,R511.5,Modbus TCP
192.168.198.78,DEVICE-192-168-198-78,5A:37:41:63:51:1C,Protocol_Converter,Unknown,Unknown,true,true,false,false,true,Role-Based,2,1,2025-11-09,83,v14.3,BACnet
192.168.184.158,IP_C-5302,38:3A:23:44:4B:1B,IP_Camera,Siemens,IP_Camera-336,true,true,false,true,true,Basic,3,0,2025-11-07,90,v4.5.2,BACnet
192.168.142.35,,21:32:41:3E:3F:5F,Gateway,Rosemount,Gateway-526,true,true,false,true,false,Basic,1,0,2025-11-07,73,v21.11,Unknown
192.168.122.246,Safe-5872,57:4E:39:35:51:5B,Safety_Controller,Unknown,Unknown,true,true,false,true,true,Basic,3,1,2025-11-05,93,R4.03,Modbus TCP
192.168.76.215,Smar-4187,36:27:39:35:27:3A,Smart_Transmitter,Rosemount,Smart_Transmitter-236,false,false,false,false,false,None,11,2,2025-11-10,61,v14.3,HART-IP
192.168.41.35,DEVICE-192-168-41-35,37:3D:3B:1A:56:2F,VFD,Rosemount,VFD-108,true,true,false,false,false,Basic,3,0,2025-11-04,65,Unknown,Modbus TCP
192.168.87.70,DEVICE-192-168-87-70,2A:5E:43:2B:5A:2C,Safety_Controller,Endress+Hauser,Safety_Controller-630,true,false,false,false,true,Role-Based,1,0,2025-11-05,69,v20.19,Modbus TCP
192.168.143.129,IP_C-1514,2B:3B:29:23:3D:58,IP_Camera,Emerson,IP_Camera-324,true,true,false,false,false,Role-Based,1,0,2025-11-09,69,R511.5,HART-IP
192.168.40.177,DEVICE-192-168-40-177,30:4E:14:22:24:60,IP_Camera,Emerson,IP_Camera-901,true,true,false,false,true,Role-Based,2,1,2025-11-07,80,v14.3,HART-IP
192.168.178.209,,5F:49:A:1D:61:44,DCS,Emerson,Model-6981,true,true,false,false,false,Role-Based,2,1,2025-11-03,90,v2.8.1,Profinet
192.168.166.108,VFD-8306,48:21:39:4A:2A:2A,VFD,Yokogawa,VFD-956,false,false,false,false,false,None,6,1,2025-11-10,90,v14.3,Unknown
192.168.42.244,DEVICE-192-168-42-244,3B:32:35:2C:3D:D,Protocol_Converter,Generic,Unknown,true,false,false,false,false,Role-Based,0,0,2025-11-08,70,v16.0,BACnet
192.168.121.25,Prot-8065,5C:10:31:34:39:36,Protocol_Converter,Schneider,Protocol_Converter-488,true,true,false,false,true,Role-Based,2,0,2025-11-03,65,v1.2.3,BACnet
192.168.44.72,DEVICE-192-168-44-72,23:12:21:4C:26:1C,Protocol_Converter,Unknown,Unknown,true,true,false,false,true,Role-Based,0,0,2025-11-06,91,R4.03,BACnet
192.168.216.202,DEVICE-192-168-216-202,31:12:D:15:39:11,Switch,ABB,Switch-169,true,false,false,true,true,Role-Based,2,1,2025-11-10,98,v5.0,BACnet
192.168.172.211,DEVICE-192-168-172-211,3C:1B:22:5B:1F:E,Safety_Controller,Yokogawa,Safety_Controller-224,true,true,false,false,true,Basic,2,0,2025-11-10,100,v14.3,HART-IP
192.168.63.176,DCS-759,54:3B:42:4A:38:53,DCS,GE,Model-1834,true,true,true,true,true,Role-Based,1,0,2025-11-10,71,v5.0,Profinet
192.168.119.176,DEVICE-192-168-119-176,26:43:3D:62:35:19,Safety_Controller,Siemens,Safety_Controller-533,true,true,false,false,true,Role-Based,1,0,2025-11-09,96,v5.0,BACnet
192.168.12.229,DEVICE-192-168-12-229,30:10:B:13:10:54,Switch,Yokogawa,Switch-366,false,false,false,false,false,None,8,4,2025-11-10,89,v14.3,HART-IP
192.168.198.17,Swit-3279,59:1E:5A:61:1B:B,Switch,Siemens,Switch-503,false,false,false,false,false,None,9,5,2025-11-05,66,v20.19,Unknown
192.168.202.110,DEVICE-192-168-202-110,51:42:5B:11:B:43,Safety_Controller,Generic,Unknown,true,true,true,false,false,Basic,0,0,2025-11-07,98,v21.11,Modbus TCP
192.168.155.132,,3E:62:2A:51:60:15,IP_Camera,ABB,IP_Camera-451,true,true,true,false,false,Basic,3,1,2025-11-08,95,v2.8.1,BACnet
192.168.134.50,Safe-5098,D:4C:22:D:3E:56,Safety_Controller,Rosemount,Safety_Controller-362,true,true,false,false,true,Basic,3,0,2025-11-04,77,v1.2.3,HART-IP
192.168.114.175,Prot-2522,43:2A:53:44:4B:5D,Protocol_Converter,Schneider,Protocol_Converter-315,false,false,false,false,false,None,9,0,2025-11-07,75,v1.2.3,BACnet
192.168.129.91,DEVICE-192-168-129-91,1B:19:3C:29:14:1B,Switch,ABB,Switch-797,true,true,false,false,true,Basic,2,0,2025-11-10,62,v14.3,Unknown
192.168.158.112,DEVICE-192-168-158-112,5B:19:4A:32:1D:39,Switch,Schneider,Switch-579,false,false,false,true,true,None,5,2,2025-11-08,68,v14.3,Unknown
192.168.203.163,DEVICE-192-168-203-163,1B:55:2A:3E:38:48,Analyzer,Siemens,Analyzer-177,true,true,false,false,true,Basic,0,0,2025-11-03,88,v16.0,BACnet
192.168.84.115,IP_C-1728,4A:63:1D:58:2E:45,IP_Camera,Endress+Hauser,IP_Camera-197,true,false,true,false,false,Basic,0,0,2025-11-03,65,v2.8.1,HART-IP
192.168.69.153,DEVICE-192-168-69-153,41:14:1C:22:3B:36,Switch,ABB,Switch-183,true,true,false,false,true,Basic,1,0,2025-11-03,96,v2.8.1,HART-IP
192.168.192.84,DEVICE-192-168-192-84,5A:1E:54:2F:1A:15,Server,Yokogawa,Model-4773,true,true,false,true,true,Role-Based,2,0,2025-11-09,67,v14.3,Proprietary
192.168.222.32,DEV-1108,1F:53:53:62:56:11,Engineering_Workstation,Generic,Unknown,true,true,false,true,true,Role-Based,1,0,2025-11-09,69,v3.1.0,Proprietary
192.168.142.23,Safe-2001,53:50:32:23:F:A,Safety_Controller,Unknown,Unknown,true,true,false,true,true,Basic,2,1,2025-11-10,64,v21.11,HART-IP
192.168.18.30,,1D:2D:A:2F:21:27,IP_Camera,Endress+Hauser,IP_Camera-374,true,true,false,true,false,Basic,1,0,2025-11-09,69,v14.3,HART-IP
192.168.184.80,,3B:21:17:52:4E:3B,DCS,Honeywell,Model-1276,true,false,false,true,false,Role-Based,2,1,2025-11-05,100,v3.1.0,EtherNet/IP
192.168.58.230,DEVICE-192-168-58-230,25:E:49:10:E:5D,Safety_Controller,ABB,Safety_Controller-337,false,false,false,true,true,None,12,5,2025-11-05,76,v3.1.0,Modbus TCP
192.168.99.21,DEVICE-192-168-99-21,D:10:E:59:38:11,Protocol_Converter,Rosemount,Protocol_Converter-517,false,false,false,true,true,None,7,3,2025-11-06,90,Unknown,Modbus TCP
192.168.135.57,Swit-7098,50:1C:47:28:10:1F,Switch,Schneider,Switch-649,true,true,false,true,true,Role-Based,0,0,2025-11-04,69,Unknown,Unknown
192.168.122.45,,61:28:34:52:A:2A,Protocol_Converter,ABB,Protocol_Converter-791,true,true,false,false,false,Role-Based,3,1,2025-11-04,78,v20.19,Unknown
192.168.246.17,DEVICE-192-168-246-17,32:33:23:30:B:53,IP_Camera,Schneider,IP_Camera-483,true,true,false,true,true,Role-Based,1,0,2025-11-09,70,v16.0,Modbus TCP
192.168.48.165,DEVICE-192-168-48-165,12:13:51:43:59:1C,IP_Camera,Yokogawa,IP_Camera-121,true,true,false,true,true,Basic,3,0,2025-11-05,83,v2.8.3,HART-IP
192.168.16.66,Prot-3527,61:40:11:5C:19:50,Protocol_Converter,Rosemount,Protocol_Converter-233,true,true,false,false,true,Basic,0,0,2025-11-06,75,v2.8.3,BACnet
192.168.144.178,DEVICE-192-168-144-178,4A:4C:39:5E:37:16,Analyzer,Rosemount,Analyzer-451,false,false,false,false,true,None,2,1,2025-11-10,69,v20.19,BACnet
