tag_id,discovered_ip,mac_address,hostname,device_type,vendor,model,firmware_version,protocol,network_segment,first_seen,last_seen,discovery_method,confidence,open_ports,vulnerabilities,cve_ids,os_family,is_managed,last_patch_date,risk_score
PKG-DRY-8668,172.18.14.6,6e:b9:da:8c:fa:72,PKG-DRY-plc,PLC,Mettler Toledo,MET-PLC-4510,5.4.96,OPC UA,VLAN-130,2025-11-09T07:17:54.573Z,2026-01-06T05:02:57.012Z,Protocol Analysis,89,"502,102,44818,2222",1,,Windows Embedded,false,2025-04-05,70
PKG-DRY-8669,172.18.14.7,8b:2f:52:47:ba:14,,Temperature Controller,Unknown,,5.8.53,Modbus,VLAN-130,2025-12-26T08:51:40.536Z,2026-01-08T04:15:37.958Z,Passive Monitoring,78,"80,443,22,161",7,,,true,2025-02-11,67
PKG-GRN-8672,172.18.14.1,9b:97:e2:4d:9b:c2,PKG-GRN-pressure-sensor,Pressure Sensor,Bürkert,BÜR-PressureSensor-6296,4.6.85,Profibus,VLAN-140,2025-10-18T18:12:28.732Z,2026-01-01T15:20:24.125Z,Active Probe,99,"80,443,22",2,CVE-2021-39590,,false,2025-02-07,47
PKG-GRN-8673,172.18.14.2,87:6a:47:cb:1b:88,PKG-GRN-flow-meter,Flow Meter,Sartorius,SAR-FlowMeter-3432,1.8.44,Modbus,VLAN-140,2025-07-24T20:07:53.632Z,2026-01-06T08:29:03.012Z,Active Probe,93,"80,443",2,,,true,2025-10-01,47
PKG-GRN-8675,172.18.14.4,dd:a4:6f:90:c8:b4,PKG-GRN-weight-scale,Weight Scale,ABB,ABB-WeightScale-6537,2.7.99,Modbus,VLAN-140,2025-12-09T06:34:48.502Z,2026-01-02T12:04:07.729Z,Active Probe,95,"80,443,22,161,502",1,CVE-2020-46636,,true,2025-07-01,47
PKG-GRN-8676,172.18.14.5,89:ef:12:9c:1c:4e,PKG-GRN-mes-terminal,MES Terminal,Siemens,SIE-MESTerminal-3471,4.4.64,IEC 61850,VLAN-140,2025-10-26T13:02:45.301Z,2026-01-07T00:24:47.491Z,Active Probe,77,"502,102",0,CVE-2023-28574;CVE-2023-35682,VxWorks,true,2025-07-02,63
PKG-GRN-8677,172.18.14.6,f9:ec:98:48:4e:30,PKG-GRN-temperature-controller,Temperature Controller,Siemens,SIE-TemperatureController-8801,3.8.73,Modbus,VLAN-140,2025-09-03T23:43:32.280Z,2026-01-04T09:41:53.541Z,Network Scan,73,"80,443,22",6,CVE-2020-17032;CVE-2021-8112,,true,2025-09-30,58
PKG-GRN-8679,172.18.14.8,a3:89:be:6c:33:50,PKG-GRN-weight-scale,Weight Scale,Sartorius,SAR-WeightScale-7749,2.8.36,Modbus,VLAN-140,2025-12-07T18:29:18.136Z,2026-01-06T15:07:36.731Z,Passive Monitoring,74,"80,443",2,,,false,2025-08-24,66
PKG-GRN-8680,172.18.14.9,0a:28:de:5d:3a:08,PKG-GRN-environmental-monitor,Environmental Monitor,Endress+Hauser,END-EnvironmentalMonitor-5190,2.7.57,Modbus,VLAN-140,2025-10-03T04:11:20.782Z,2026-01-04T02:46:10.230Z,Active Probe,88,80,2,CVE-2021-29308,,false,2025-06-29,56
PKG-GRN-8681,172.18.14.10,69:e8:5c:0d:94:37,PKG-GRN-differential-pressure,Differential Pressure,Endress+Hauser,END-DifferentialPressure-3224,2.5.86,Modbus,VLAN-140,2025-08-17T03:17:27.301Z,2026-01-03T12:47:59.422Z,Network Scan,91,"80,443,22,161,502",6,,,true,2025-08-05,57
PKG-GRN-8684,172.18.14.13,52:0c:9b:3a:4e:4a,PKG-GRN-particle-counter,Particle Counter,Sartorius,SAR-ParticleCounter-9361,1.5.39,Profibus,VLAN-140,2025-08-28T23:59:07.999Z,2026-01-03T16:10:41.396Z,Protocol Analysis,89,"80,443,22,161",7,CVE-2023-800,,true,2025-05-13,59
,172.18.14.14,05:f3:37:c1:d2:4d,,Unknown,Unknown,,3.1.24,Ethernet/IP,VLAN-140,2025-12-15T07:44:27.184Z,2026-01-06T15:37:52.452Z,SNMP,93,502,1,CVE-2020-35192,VxWorks,true,2025-01-23,84
PKG-GRN-8686,172.18.14.15,e8:0b:e4:bf:99:de,PKG-GRN-weight-scale,Weight Scale,Emerson,EME-WeightScale-1577,4.0.55,Modbus,VLAN-140,2025-10-13T02:25:58.678Z,2026-01-06T16:49:00.524Z,Passive Monitoring,78,"80,443,22,161,502",3,,,false,2025-09-02,60
,172.18.14.16,60:e0:44:87:21:99,,Flow Meter,Unknown,,1.9.4,Foundation Fieldbus,VLAN-140,2025-07-13T12:10:43.926Z,2026-01-02T20:32:41.010Z,SNMP,81,"80,443,22,161,502",2,CVE-2021-36319,,false,2025-05-21,66
PKG-GRN-8688,172.18.14.17,49:c6:62:2c:73:c7,PKG-GRN-lims-terminal,LIMS Terminal,ABB,ABB-LIMSTerminal-9297,5.9.22,Ethernet/IP,VLAN-140,2025-12-13T20:02:17.488Z,2026-01-01T07:36:21.728Z,Passive Monitoring,83,"502,102",2,CVE-2024-23677;CVE-2021-37523,QNX,false,2025-06-24,76
PKG-GRN-8689,172.18.14.18,32:5c:39:9f:d5:00,PKG-GRN-plc,PLC,Endress+Hauser,END-PLC-8285,1.3.96,DNP3,VLAN-140,2025-10-28T19:57:45.944Z,2026-01-02T18:53:03.662Z,Active Probe,72,"502,102,44818,2222,20000",0,,Linux RT,false,2025-06-22,73
PKG-GRN-8691,172.18.14.20,31:f7:fa:1a:59:03,PKG-GRN-batch-controller,Batch Controller,Sartorius,,1.2.2,Modbus TCP,VLAN-140,2025-09-27T01:18:09.972Z,2026-01-06T13:40:36.104Z,Passive Monitoring,80,"502,102,44818,2222,20000",0,CVE-2020-17780;CVE-2022-48464,Windows Embedded,true,2025-03-31,86
PKG-GRN-8692,172.18.14.21,82:14:ca:76:b9:f8,PKG-GRN-hmi,HMI,Emerson,EME-HMI-2221,5.0.79,DNP3,VLAN-140,2025-11-24T02:29:23.609Z,2026-01-05T01:30:19.636Z,Protocol Analysis,95,502,1,CVE-2020-36689;CVE-2020-31913,QNX,true,2025-07-15,76
PKG-GRN-8693,172.18.14.22,84:f0:92:14:73:b7,,MES Terminal,Rockwell,,1.2.22,Ethernet/IP,VLAN-140,2025-12-15T00:29:14.456Z,2026-01-04T20:30:24.794Z,Active Probe,76,"502,102",2,CVE-2020-21046;CVE-2024-35179,Windows Embedded,true,2025-01-14,79
PKG-GRN-8694,172.18.14.23,a6:93:5f:1f:6d:d5,PKG-GRN-plc,PLC,ABB,ABB-PLC-8205,5.0.76,Modbus TCP,VLAN-140,2025-10-19T02:15:54.253Z,2026-01-04T19:22:40.251Z,Protocol Analysis,87,502,0,CVE-2024-38059;CVE-2020-27792,QNX,true,2025-03-01,83
PKG-GRN-8695,172.18.14.24,15:08:4e:3c:6c:c8,PKG-GRN-plc,PLC,Endress+Hauser,END-PLC-4644,2.9.9,DNP3,VLAN-140,2025-10-12T00:58:05.687Z,2026-01-02T19:54:32.235Z,SNMP,94,"502,102",0,CVE-2020-15295;CVE-2022-3044,VxWorks,true,2025-05-12,73
PKG-GRN-8696,172.18.14.25,94:00:8d:27:e9:41,PKG-GRN-plc,PLC,Sartorius,SAR-PLC-9920,4.4.40,OPC UA,VLAN-140,2025-11-18T06:22:44.875Z,2026-01-04T13:54:46.148Z,Network Scan,78,"502,102,44818,2222,20000",1,CVE-2022-5799;CVE-2020-1678,Linux RT,false,2025-01-25,71
PKG-GRN-8697,172.18.14.26,18:c9:d8:9b:1e:42,PKG-GRN-plc,PLC,Rockwell,ROC-PLC-2785,5.5.72,DNP3,VLAN-140,2025-10-19T11:42:23.232Z,2026-01-04T05:12:02.195Z,Passive Monitoring,89,"502,102,44818,2222",1,CVE-2022-24557;CVE-2020-17563,Windows Embedded,true,2025-08-05,85
PKG-GRN-8698,172.18.14.27,1c:84:e4:14:d7:66,,Differential Pressure,Sartorius,,5.7.22,Foundation Fieldbus,VLAN-140,2026-01-02T08:28:52.160Z,2026-01-05T19:52:17.737Z,Protocol Analysis,84,80,7,,,true,2025-04-30,72
PKG-GRN-8699,172.18.14.28,84:ff:1d:f4:93:28,PKG-GRN-label-printer,Label Printer,Rockwell,ROC-LabelPrinter-5945,4.2.51,HART,VLAN-140,2025-12-17T12:44:28.595Z,2026-01-07T08:51:19.111Z,Protocol Analysis,95,"80,443,22",5,,,true,2025-10-12,64
PKG-GRN-8702,172.18.14.31,f8:cd:c5:d8:c3:26,PKG-GRN-temperature-controller,Temperature Controller,Mettler Toledo,MET-TemperatureController-8706,3.4.67,Foundation Fieldbus,VLAN-140,2025-09-21T19:40:52.785Z,2026-01-03T08:10:59.241Z,SNMP,97,80,0,CVE-2020-9475;CVE-2023-23195,,false,2025-08-10,61
PKG-GRN-8704,172.18.14.33,56:41:f8:72:71:88,PKG-GRN-serialization-camera,Serialization Camera,Endress+Hauser,,2.2.87,Foundation Fieldbus,VLAN-140,2025-10-09T12:31:51.031Z,2026-01-07T04:44:19.934Z,Active Probe,70,"80,443,22",3,,,false,2025-12-09,69
PKG-GRN-8706,172.18.14.35,e0:95:47:23:73:74,PKG-GRN-ph-sensor,pH Sensor,Mettler Toledo,MET-pHSensor-3728,3.0.37,Foundation Fieldbus,VLAN-140,2025-10-11T22:36:28.143Z,2026-01-01T16:51:14.386Z,Active Probe,83,"80,443,22,161",5,,,false,2025-06-25,65
PKG-GRN-8707,172.18.14.36,7d:95:7a:c2:23:b2,PKG-GRN-ph-sensor,pH Sensor,Rockwell,ROC-pHSensor-4782,5.5.96,HART,VLAN-140,2025-08-25T15:24:43.171Z,2026-01-01T06:12:48.776Z,Active Probe,98,"80,443,22",1,,,true,2025-04-24,60
PKG-GRN-8710,172.18.14.39,29:c7:2e:99:64:b0,PKG-GRN-ph-sensor,pH Sensor,Siemens,SIE-pHSensor-2250,1.2.79,HART,VLAN-140,2025-11-03T21:44:05.188Z,2026-01-03T15:51:36.001Z,Protocol Analysis,79,"80,443,22,161,502",1,CVE-2020-4202,,true,2025-09-21,51
PKG-GRN-8711,172.18.14.40,69:25:02:67:53:d4,,Conductivity Sensor,Rockwell,,5.2.40,Foundation Fieldbus,VLAN-140,2025-12-30T08:28:31.573Z,2026-01-04T23:09:45.267Z,Passive Monitoring,89,"80,443,22,161",2,CVE-2021-3427;CVE-2024-23074,,true,2025-03-22,63
,172.18.14.41,88:c9:3d:cb:20:e3,,Unknown,Unknown,,3.1.9,HART,VLAN-140,2025-10-24T06:21:10.034Z,2026-01-08T02:22:00.259Z,SNMP,79,"80,443,22,161,502",1,CVE-2023-29075;CVE-2023-12485,,false,2025-03-24,74
PKG-GRN-8714,172.18.14.43,6c:ab:e2:1c:e6:93,PKG-GRN-differential-pressure,Differential Pressure,Rockwell,ROC-DifferentialPressure-8677,3.9.45,HART,VLAN-140,2025-12-10T08:29:08.658Z,2026-01-08T04:01:31.619Z,Protocol Analysis,91,"80,443,22,161,502",5,,,true,2025-05-23,57
PKG-GRN-8715,172.18.14.44,e1:6f:01:ee:0e:65,PKG-GRN-ph-sensor,pH Sensor,Mettler Toledo,MET-pHSensor-2655,5.8.81,Modbus,VLAN-140,2025-08-10T13:23:14.444Z,2026-01-06T15:18:38.664Z,Protocol Analysis,98,"80,443",2,,,false,2025-06-04,55
PKG-GRN-8716,172.18.14.45,e1:ef:cd:25:89:f9,PKG-GRN-temperature-controller,Temperature Controller,Sartorius,SAR-TemperatureController-2820,1.9.94,Foundation Fieldbus,VLAN-140,2025-12-24T13:38:34.691Z,2026-01-04T12:51:06.355Z,Network Scan,83,"80,443,22,161,502",7,,,false,2025-05-15,66
PKG-GRN-8719,172.18.14.48,4c:6c:bc:57:92:f5,PKG-GRN-differential-pressure,Differential Pressure,Siemens,,4.8.46,HART,VLAN-140,2025-12-22T19:45:17.540Z,2026-01-07T00:51:44.182Z,Passive Monitoring,80,80,2,CVE-2024-9237;CVE-2020-25182,,true,2025-07-17,73
PKG-GRN-8720,172.18.14.49,df:a0:5c:29:5f:a5,PKG-GRN-differential-pressure,Differential Pressure,Siemens,,5.2.81,Profibus,VLAN-140,2025-12-19T18:06:03.225Z,2026-01-01T09:04:32.745Z,Network Scan,94,"80,443,22,161,502",5,CVE-2022-18986,,true,2025-07-10,66
PKG-GRN-8721,172.18.14.50,32:ac:d8:27:55:3e,PKG-GRN-differential-pressure,Differential Pressure,Sartorius,,5.4.39,Profibus,VLAN-140,2025-09-12T23:23:47.112Z,2026-01-04T09:39:26.622Z,Network Scan,90,"80,443,22,161",2,,,false,2025-01-10,72
PKG-GRN-8722,172.18.14.51,82:dc:a2:29:04:49,PKG-GRN-differential-pressure,Differential Pressure,Bürkert,BÜR-DifferentialPressure-4865,4.1.64,Profibus,VLAN-140,2025-08-15T21:14:06.120Z,2026-01-03T16:16:00.912Z,Active Probe,81,"80,443,22,161,502",4,CVE-2020-6398,,false,2025-09-14,63
PKG-GRN-8723,172.18.14.52,17:b3:d5:6b:ac:f3,PKG-GRN-flow-meter,Flow Meter,Bürkert,BÜR-FlowMeter-7036,1.8.84,Modbus,VLAN-140,2025-09-06T22:17:10.435Z,2026-01-03T17:15:51.596Z,Network Scan,75,"80,443,22,161,502",7,CVE-2023-32607,,false,2025-09-27,69
PKG-GRN-8724,172.18.14.53,a0:48:65:b8:ec:da,PKG-GRN-hmi,HMI,Endress+Hauser,END-HMI-8701,5.2.19,DNP3,VLAN-140,2025-08-14T03:38:36.907Z,2026-01-07T20:12:20.208Z,Passive Monitoring,76,"502,102,44818,2222,20000",2,CVE-2020-12142;CVE-2020-25185,VxWorks,false,2025-12-18,86
PKG-GRN-8725,172.18.14.54,85:b4:fc:61:f4:45,PKG-GRN-plc,PLC,Siemens,SIE-PLC-2713,1.2.23,Ethernet/IP,VLAN-140,2025-12-01T02:43:02.516Z,2026-01-05T05:50:44.563Z,Active Probe,99,"502,102,44818,2222,20000",1,,Linux RT,true,2025-02-16,65
PKG-GRN-8728,172.18.14.57,6e:8c:f4:06:0d:37,PKG-GRN-differential-pressure,Differential Pressure,Emerson,EME-DifferentialPressure-5460,5.4.96,Profibus,VLAN-140,2025-07-24T15:31:24.318Z,2026-01-04T16:28:02.008Z,SNMP,82,"80,443,22",4,CVE-2021-14333,,false,2025-10-10,61
PKG-GRN-8729,172.18.14.58,ff:54:b1:87:fa:6b,,Flow Meter,Unknown,,3.6.61,Foundation Fieldbus,VLAN-140,2025-10-31T18:35:27.684Z,2026-01-06T02:13:20.931Z,SNMP,77,"80,443",7,CVE-2021-12660;CVE-2020-8124,,false,2025-05-02,75
PKG-GRN-8730,172.18.14.59,06:a9:d4:73:f2:fa,,Differential Pressure,Unknown,,4.0.97,Profibus,VLAN-140,2025-12-27T23:32:05.161Z,2026-01-01T22:19:45.260Z,Protocol Analysis,98,"80,443,22,161",3,,,true,2025-02-23,75
PKG-GRN-8731,172.18.14.60,41:9a:a3:79:14:a3,PKG-GRN-flow-meter,Flow Meter,ABB,ABB-FlowMeter-6437,2.9.69,HART,VLAN-140,2025-10-15T15:47:44.763Z,2026-01-04T15:17:42.651Z,Active Probe,85,80,0,CVE-2024-38263;CVE-2020-19965,,true,2025-12-17,59
PKG-GRN-8732,172.18.14.61,f9:f1:d6:df:dc:0d,PKG-GRN-conductivity-sensor,Conductivity Sensor,Bürkert,BÜR-ConductivitySensor-8980,1.4.3,Modbus,VLAN-140,2025-10-02T05:16:17.848Z,2026-01-07T12:16:23.816Z,Protocol Analysis,92,"80,443,22",4,CVE-2020-46585,,true,2025-08-18,63
PKG-GRN-8733,172.18.14.62,6c:65:ff:01:fb:21,PKG-GRN-conductivity-sensor,Conductivity Sensor,ABB,ABB-ConductivitySensor-9163,3.3.79,Foundation Fieldbus,VLAN-140,2025-09-24T00:09:17.023Z,2026-01-05T20:20:44.534Z,Protocol Analysis,83,"80,443",6,CVE-2021-7353,,true,2025-08-01,49
PKG-GRN-8734,172.18.14.63,ae:6e:f0:13:16:8d,PKG-GRN-plc,PLC,Emerson,EME-PLC-3917,4.1.79,DNP3,VLAN-140,2025-07-25T10:53:48.515Z,2026-01-04T14:40:32.930Z,Active Probe,89,502,1,CVE-2024-1349;CVE-2021-22264,VxWorks,false,2025-10-16,79
PKG-GRN-8735,172.18.14.64,8f:c2:37:a0:68:d5,PKG-GRN-ph-sensor,pH Sensor,Endress+Hauser,END-pHSensor-7213,1.5.99,HART,VLAN-140,2025-10-09T13:37:31.461Z,2026-01-02T12:01:19.550Z,SNMP,98,80,2,,,false,2025-01-23,66
PKG-GRN-8736,172.18.14.65,a2:69:59:c0:85:a3,PKG-GRN-batch-controller,Batch Controller,ABB,,4.2.99,OPC UA,VLAN-140,2025-09-08T21:05:36.497Z,2026-01-07T13:38:08.363Z,Active Probe,91,502,0,CVE-2023-48288;CVE-2022-28942,VxWorks,true,2025-02-21,76
PKG-GRN-8737,172.18.14.66,c8:07:f9:ec:9c:86,PKG-GRN-differential-pressure,Differential Pressure,Sartorius,SAR-DifferentialPressure-8875,5.6.16,Modbus,VLAN-140,2025-12-07T21:15:57.812Z,2026-01-05T16:21:50.681Z,Network Scan,79,"80,443,22",6,CVE-2021-25682;CVE-2022-3871,,false,2025-12-03,56
PKG-GRN-8738,172.18.14.67,cc:e7:da:33:6b:ea,PKG-GRN-mes-terminal,MES Terminal,Bürkert,BÜR-MESTerminal-8413,4.7.80,IEC 61850,VLAN-140,2025-11-12T13:25:16.727Z,2026-01-01T06:56:28.911Z,Network Scan,79,"502,102,44818",1,CVE-2021-18676;CVE-2022-47927,VxWorks,false,2025-11-03,77
,172.18.14.68,c3:9e:49:e5:07:19,,Unknown,Unknown,,3.3.72,HART,VLAN-140,2025-09-30T18:58:50.555Z,2026-01-07T05:44:50.503Z,SNMP,82,80,4,,,false,2026-01-05,72
PKG-GRN-8740,172.18.14.69,96:80:d8:03:69:36,PKG-GRN-weight-scale,Weight Scale,Endress+Hauser,END-WeightScale-4489,5.1.61,Foundation Fieldbus,VLAN-140,2025-08-11T19:17:42.992Z,2026-01-04T23:15:05.804Z,Protocol Analysis,89,"80,443,22",7,CVE-2024-1761,,true,2025-01-21,54
PKG-GRN-8741,172.18.14.70,77:36:43:c8:e2:67,PKG-GRN-weight-scale,Weight Scale,Endress+Hauser,END-WeightScale-2288,4.1.28,Modbus,VLAN-140,2025-08-08T09:45:20.262Z,2026-01-04T05:19:49.845Z,Active Probe,78,"80,443",4,,,true,2025-10-25,66
PKG-GRN-8742,172.18.14.71,39:23:05:56:4f:a5,PKG-GRN-differential-pressure,Differential Pressure,Sartorius,SAR-DifferentialPressure-7573,1.3.64,Foundation Fieldbus,VLAN-140,2025-08-03T19:28:21.207Z,2026-01-07T07:14:02.591Z,Active Probe,88,"80,443,22,161",3,CVE-2024-19844;CVE-2023-47670,,true,2025-11-07,51
PKG-GRN-8743,172.18.14.72,21:6c:0f:32:ed:c7,PKG-GRN-pressure-sensor,Pressure Sensor,Endress+Hauser,END-PressureSensor-6795,4.3.76,Foundation Fieldbus,VLAN-140,2026-01-07T16:11:21.023Z,2026-01-02T16:21:46.499Z,SNMP,75,80,2,,,true,2025-02-21,52
PKG-GRN-8744,172.18.14.73,e3:23:96:bb:ac:3b,PKG-GRN-plc,PLC,Sartorius,SAR-PLC-4781,1.6.6,Modbus TCP,VLAN-140,2025-08-04T16:03:06.205Z,2026-01-03T04:46:27.121Z,SNMP,87,"502,102,44818",2,CVE-2020-13434,Windows Embedded,true,2025-02-03,64
PKG-GRN-8745,172.18.14.74,0f:13:ec:7a:ca:d6,PKG-GRN-mes-terminal,MES Terminal,Sartorius,SAR-MESTerminal-4170,5.3.61,IEC 61850,VLAN-140,2025-11-17T13:33:13.129Z,2026-01-07T23:45:37.064Z,SNMP,84,"502,102,44818",0,CVE-2020-12325,QNX,true,2025-10-20,61
PKG-GRN-8746,172.18.14.75,fb:cb:5b:68:f5:52,PKG-GRN-serialization-camera,Serialization Camera,Siemens,,1.1.12,HART,VLAN-140,2025-12-11T05:23:34.269Z,2026-01-04T00:43:38.487Z,Passive Monitoring,91,"80,443,22",6,,,true,2025-04-16,63
PKG-GRN-8748,172.18.14.77,37:28:a6:f3:85:59,PKG-GRN-plc,PLC,Sartorius,SAR-PLC-3580,3.1.47,OPC UA,VLAN-140,2025-08-06T19:20:34.565Z,2026-01-04T12:49:20.100Z,Active Probe,77,"502,102,44818",2,CVE-2024-11791;CVE-2021-41005,VxWorks,true,2026-01-01,73
PKG-GRN-8749,172.18.14.78,8e:e2:f6:9b:df:d4,PKG-GRN-conductivity-sensor,Conductivity Sensor,Rockwell,ROC-ConductivitySensor-6363,3.6.89,Profibus,VLAN-140,2025-12-18T09:56:06.327Z,2026-01-07T23:49:18.398Z,Passive Monitoring,86,"80,443",3,CVE-2020-36524;CVE-2022-26198,,false,2025-07-21,57
PKG-GRN-8750,172.18.14.79,32:7c:0f:33:db:47,PKG-GRN-particle-counter,Particle Counter,Sartorius,SAR-ParticleCounter-6537,1.8.98,Modbus,VLAN-140,2026-01-07T13:09:40.588Z,2026-01-07T13:51:55.350Z,SNMP,89,"80,443,22",1,CVE-2024-49852,,true,2025-08-27,65
,172.18.14.80,9b:36:71:96:15:d0,,Unknown,Unknown,,3.2.49,Foundation Fieldbus,VLAN-140,2025-10-31T21:47:05.751Z,2026-01-04T06:11:11.625Z,Active Probe,98,80,4,,,false,2025-04-11,77
PKG-GRN-8752,172.18.14.81,60:29:da:59:c8:c6,PKG-GRN-serialization-camera,Serialization Camera,Endress+Hauser,END-SerializationCamera-8537,5.7.29,Foundation Fieldbus,VLAN-140,2025-07-27T23:16:05.556Z,2026-01-04T00:56:34.864Z,SNMP,76,"80,443,22,161",5,CVE-2021-31924;CVE-2024-32,,true,2025-02-05,60
PKG-GRN-8753,172.18.14.82,38:87:a8:ad:0e:97,PKG-GRN-weight-scale,Weight Scale,Siemens,SIE-WeightScale-7092,4.5.21,Modbus,VLAN-140,2025-09-08T19:53:59.108Z,2026-01-06T19:13:25.529Z,Network Scan,85,80,4,CVE-2021-30754,,true,2025-02-25,63
PKG-GRN-8754,172.18.14.83,93:31:d0:93:84:92,PKG-GRN-conductivity-sensor,Conductivity Sensor,Endress+Hauser,END-ConductivitySensor-5191,5.1.75,HART,VLAN-140,2025-08-10T20:10:32.464Z,2026-01-03T16:33:05.141Z,Protocol Analysis,83,"80,443,22,161,502",3,,,true,2025-06-09,57
PKG-GRN-8755,172.18.14.84,09:76:7f:c1:e7:e7,PKG-GRN-serialization-camera,Serialization Camera,Mettler Toledo,MET-SerializationCamera-1858,4.8.10,HART,VLAN-140,2025-09-04T08:27:17.568Z,2026-01-07T14:34:36.780Z,Network Scan,99,"80,443",5,CVE-2024-43780,,true,2025-03-10,59
PKG-GRN-8756,172.18.14.85,8a:ff:e4:b7:ab:4c,PKG-GRN-differential-pressure,Differential Pressure,Mettler Toledo,MET-DifferentialPressure-6468,5.4.56,Foundation Fieldbus,VLAN-140,2025-12-14T13:24:33.042Z,2026-01-03T22:36:05.988Z,SNMP,70,"80,443,22",6,CVE-2020-18348;CVE-2024-40707,,false,2025-09-21,58
PKG-GRN-8757,172.18.14.86,5f:57:cf:ef:f1:c9,PKG-GRN-environmental-monitor,Environmental Monitor,Siemens,SIE-EnvironmentalMonitor-4182,2.6.30,Modbus,VLAN-140,2025-09-26T16:38:01.002Z,2026-01-03T02:49:57.174Z,Passive Monitoring,88,"80,443,22",0,CVE-2024-25540;CVE-2020-22859,,true,2025-08-11,60
PKG-GRN-8759,172.18.14.88,d7:49:6b:1d:82:77,PKG-GRN-ph-sensor,pH Sensor,Bürkert,BÜR-pHSensor-7276,4.9.92,Modbus,VLAN-140,2025-12-25T21:33:51.353Z,2026-01-03T02:53:40.327Z,SNMP,88,"80,443,22,161,502",6,CVE-2024-5930;CVE-2020-35240,,true,2025-08-26,64
PKG-GRN-8760,172.18.14.89,23:b5:aa:4e:05:36,PKG-GRN-scada,SCADA,Bürkert,BÜR-SCADA-6035,4.5.61,Ethernet/IP,VLAN-140,2025-09-04T09:16:48.717Z,2026-01-04T13:11:12.603Z,Active Probe,71,"502,102,44818",1,CVE-2022-36614,QNX,true,2025-03-14,77
PKG-GRN-8762,172.18.14.91,fa:0c:cc:26:fd:f0,PKG-GRN-differential-pressure,Differential Pressure,Rockwell,ROC-DifferentialPressure-8608,2.6.61,Profibus,VLAN-140,2025-12-22T07:00:48.283Z,2026-01-08T01:22:33.722Z,Protocol Analysis,76,"80,443,22",4,CVE-2024-10874,,true,2025-01-23,61
PKG-GRN-8763,172.18.14.92,34:b4:07:52:d3:c0,PKG-GRN-ph-sensor,pH Sensor,Bürkert,BÜR-pHSensor-1494,4.9.96,Modbus,VLAN-140,2025-12-21T08:21:42.902Z,2026-01-02T16:32:14.104Z,Passive Monitoring,93,"80,443,22,161,502",3,CVE-2024-18537,,true,2025-09-21,54
,172.18.14.94,ad:64:be:7e:3f:d9,,Conductivity Sensor,Unknown,,5.7.83,Profibus,VLAN-140,2025-12-30T15:49:45.424Z,2026-01-02T20:27:10.159Z,SNMP,97,"80,443,22,161",3,CVE-2022-5206,,true,2025-11-02,74
PKG-GRN-8766,172.18.14.95,21:a9:39:28:ee:ff,PKG-GRN-plc,PLC,Siemens,SIE-PLC-4202,4.3.72,IEC 61850,VLAN-140,2025-10-25T14:55:32.992Z,2026-01-06T13:16:45.305Z,Network Scan,96,"502,102,44818,2222,20000",0,CVE-2023-49173,QNX,true,2025-11-28,71
PKG-GRN-8767,172.18.14.96,34:ca:e5:ea:bf:2d,PKG-GRN-plc,PLC,Emerson,EME-PLC-5714,5.9.84,DNP3,VLAN-140,2025-12-02T17:33:03.002Z,2026-01-07T03:47:25.057Z,Passive Monitoring,77,502,1,CVE-2024-29613;CVE-2020-43338,Linux RT,true,2025-03-11,78
PKG-GRN-8768,172.18.14.97,d9:f0:f5:65:54:e4,PKG-GRN-ph-sensor,pH Sensor,Sartorius,,1.4.73,Profibus,VLAN-140,2025-10-11T18:06:35.630Z,2026-01-07T21:14:11.811Z,Passive Monitoring,93,80,2,,,true,2025-05-25,69
PKG-GRN-8769,172.18.14.98,dc:80:6b:03:46:03,PKG-GRN-flow-meter,Flow Meter,Rockwell,ROC-FlowMeter-5622,3.6.95,Modbus,VLAN-140,2025-11-12T01:14:18.654Z,2026-01-02T09:31:47.575Z,Network Scan,82,"80,443",6,CVE-2022-12121,,true,2025-02-14,68
PKG-GRN-8770,172.18.14.99,15:43:fd:eb:2a:08,PKG-GRN-particle-counter,Particle Counter,Rockwell,ROC-ParticleCounter-7166,5.0.60,Foundation Fieldbus,VLAN-140,2025-12-10T15:29:53.993Z,2026-01-07T23:28:39.918Z,Active Probe,77,"80,443",4,CVE-2022-28538,,true,2025-10-10,56
PKG-GRN-8771,172.18.14.100,4a:94:b1:77:8a:bf,PKG-GRN-pressure-sensor,Pressure Sensor,Mettler Toledo,MET-PressureSensor-9214,1.7.66,HART,VLAN-140,2025-10-02T10:39:19.743Z,2026-01-08T04:21:28.170Z,Passive Monitoring,83,80,1,CVE-2024-34385;CVE-2024-37922,,true,2025-11-20,65
PKG-GRN-8774,172.18.14.103,8c:ba:17:07:14:d9,PKG-GRN-weight-scale,Weight Scale,Endress+Hauser,END-WeightScale-7081,3.4.39,Foundation Fieldbus,VLAN-140,2025-11-04T11:21:18.930Z,2026-01-06T23:58:34.159Z,Protocol Analysis,88,80,1,CVE-2024-12869,,true,2025-04-25,51
PKG-GRN-8776,172.18.14.105,07:f9:77:07:a7:11,PKG-GRN-flow-meter,Flow Meter,Mettler Toledo,MET-FlowMeter-2372,1.0.42,Foundation Fieldbus,VLAN-140,2025-09-09T22:47:36.220Z,2026-01-05T01:03:11.904Z,Active Probe,90,"80,443,22,161",4,,,true,2025-02-14,62
