tag_id,plant,unit,device_type,ip_address,security_level,vulnerabilities,cve_count,last_security_scan,encryption_enabled,authentication_required,access_control,network_isolation,firewall_protected,risk_score
"FOR-029","New Jersey Labs","Formulation","MES","192.168.103.16","2","9","4","2025-10-05T06:36:51.330Z","true","true","Enterprise","true","true","86"
"FOR-030","New Jersey Labs","Formulation","PLC","192.168.27.181","1","8","1","2025-10-05T09:39:06.017Z","true","true","None","true","true","73"
"FOR-031","New Jersey Labs","Formulation","Environmental Monitor","192.168.11.230","3","2","0","2025-10-15T11:27:35.357Z","false","true","Advanced","true","false","38"
"FOR-032","New Jersey Labs","Formulation","Temperature Controller","192.168.3.182","2","1","0","2025-10-07T01:39:22.632Z","false","true","Advanced","false","false","22"
"FOR-033","New Jersey Labs","Formulation","MES","192.168.60.140","2","8","0","2025-10-16T07:07:02.685Z","false","true","Basic","false","true","55"
"FOR-034","New Jersey Labs","Formulation","Batch Controller","192.168.151.200","1","3","3","2025-10-19T15:47:30.182Z","true","true","Advanced","true","true","1"
"FOR-035","New Jersey Labs","Formulation","MES","192.168.155.74","2","7","2","2025-10-24T03:07:01.028Z","false","false","Basic","false","true","15"
"FOR-036","New Jersey Labs","Formulation","Batch Controller","192.168.227.42","4","2","0","2025-09-30T17:05:41.941Z","true","false","Basic","true","true","56"
"FOR-037","New Jersey Labs","Formulation","Batch Controller","192.168.161.177","4","4","0","2025-10-11T00:42:57.814Z","true","false","Basic","false","true","56"
"FOR-038","New Jersey Labs","Formulation","LIMS","192.168.232.113","2","3","3","2025-10-17T23:18:15.700Z","true","true","Advanced","false","true","97"
"FOR-039","New Jersey Labs","Formulation","MES","192.168.244.178","1","4","3","2025-10-23T17:49:07.938Z","true","true","Basic","true","true","86"
"PAC-001","New Jersey Labs","Packaging","PLC","192.168.143.193","3","6","3","2025-10-16T17:11:51.585Z","true","true","Enterprise","true","false","19"
"PAC-002","New Jersey Labs","Packaging","SCADA","192.168.221.11","4","7","0","2025-10-21T20:43:18.467Z","true","true","None","false","false","96"
"PAC-003","New Jersey Labs","Packaging","Batch Controller","192.168.185.44","2","1","2","2025-10-13T04:06:16.989Z","true","true","Advanced","false","false","84"
"PAC-004","New Jersey Labs","Packaging","LIMS","192.168.89.247","4","0","4","2025-10-24T14:41:14.893Z","false","true","Advanced","false","true","98"
"PAC-005","New Jersey Labs","Packaging","Safety PLC","192.168.62.7","3","9","3","2025-10-10T17:23:47.634Z","true","true","Enterprise","true","false","39"
"PAC-006","New Jersey Labs","Packaging","MES","192.168.43.105","2","4","3","2025-10-02T11:16:46.556Z","true","true","Enterprise","true","true","30"
"PAC-007","New Jersey Labs","Packaging","SCADA","192.168.60.173","4","7","3","2025-10-01T11:52:24.438Z","true","true","None","false","true","42"
"PAC-008","New Jersey Labs","Packaging","LIMS","192.168.232.123","1","0","1","2025-10-10T00:47:59.782Z","true","false","None","false","true","73"
"PAC-009","New Jersey Labs","Packaging","MES","192.168.228.213","2","6","4","2025-10-10T20:51:45.992Z","false","true","Basic","true","true","99"
"PAC-010","New Jersey Labs","Packaging","Environmental Monitor","192.168.245.180","1","3","0","2025-10-12T12:14:11.345Z","true","true","Advanced","true","true","12"
"PAC-011","New Jersey Labs","Packaging","Environmental Monitor","192.168.225.63","2","9","0","2025-10-13T17:18:12.381Z","false","true","Advanced","true","false","86"
"PAC-012","New Jersey Labs","Packaging","Safety PLC","192.168.194.211","2","6","4","2025-10-13T01:28:22.315Z","true","true","None","false","true","53"
"PAC-013","New Jersey Labs","Packaging","SCADA","192.168.45.230","3","3","1","2025-10-07T18:24:44.310Z","true","false","None","false","true","38"
"PAC-014","New Jersey Labs","Packaging","Temperature Controller","192.168.71.150","1","4","1","2025-10-22T16:55:56.614Z","true","false","Enterprise","true","true","44"
"PAC-015","New Jersey Labs","Packaging","HMI","192.168.147.245","1","8","0","2025-10-13T20:03:17.970Z","true","false","Enterprise","false","true","64"
"PAC-016","New Jersey Labs","Packaging","HMI","192.168.82.87","4","5","0","2025-10-02T09:52:57.456Z","false","true","Advanced","false","true","68"
"PAC-017","New Jersey Labs","Packaging","PLC","192.168.186.97","1","9","0","2025-10-03T17:26:19.883Z","true","false","Basic","false","true","40"
"PAC-018","New Jersey Labs","Packaging","PLC","192.168.211.215","1","3","4","2025-10-17T15:04:02.225Z","true","true","Enterprise","false","true","3"
"PAC-019","New Jersey Labs","Packaging","PLC","192.168.188.134","3","8","0","2025-10-17T04:58:21.241Z","true","true","Enterprise","false","true","46"
"PAC-020","New Jersey Labs","Packaging","MES","192.168.184.242","4","3","0","2025-10-14T05:41:10.556Z","true","true","Advanced","false","true","50"
"PAC-021","New Jersey Labs","Packaging","MES","192.168.42.15","4","9","1","2025-09-30T21:54:00.221Z","true","true","Enterprise","false","false","76"
"PAC-022","New Jersey Labs","Packaging","Environmental Monitor","192.168.88.186","1","4","0","2025-10-07T17:21:47.843Z","false","false","Basic","false","true","14"
"PAC-023","New Jersey Labs","Packaging","Batch Controller","192.168.63.231","1","6","1","2025-10-23T18:52:30.278Z","true","true","None","true","false","66"
"PAC-024","New Jersey Labs","Packaging","MES","192.168.206.221","4","8","0","2025-10-06T00:04:13.317Z","false","true","Basic","false","false","51"
"PAC-025","New Jersey Labs","Packaging","Environmental Monitor","192.168.195.244","1","8","4","2025-10-12T01:39:53.543Z","true","true","Advanced","false","true","46"
"PAC-026","New Jersey Labs","Packaging","LIMS","192.168.245.25","4","0","3","2025-09-29T09:59:23.574Z","true","true","None","true","false","16"
"PAC-027","New Jersey Labs","Packaging","PLC","192.168.244.194","1","3","1","2025-10-11T09:19:31.312Z","false","false","Basic","false","true","96"
"PAC-028","New Jersey Labs","Packaging","MES","192.168.139.210","1","1","2","2025-10-02T05:42:12.254Z","false","true","Enterprise","true","false","23"
"PAC-029","New Jersey Labs","Packaging","LIMS","192.168.3.32","4","8","2","2025-10-11T10:17:02.482Z","false","true","None","true","false","67"
"QUA-001","New Jersey Labs","Quality Control Lab","Environmental Monitor","192.168.157.185","3","8","0","2025-10-14T07:59:31.151Z","true","false","Basic","false","true","27"
"QUA-002","New Jersey Labs","Quality Control Lab","Temperature Controller","192.168.47.172","1","2","0","2025-10-22T06:19:41.051Z","true","false","Enterprise","false","true","6"
"QUA-003","New Jersey Labs","Quality Control Lab","HMI","192.168.31.149","1","6","4","2025-10-04T17:44:05.716Z","true","true","Basic","false","false","81"
"QUA-004","New Jersey Labs","Quality Control Lab","Safety PLC","192.168.2.160","2","7","2","2025-10-24T03:33:21.823Z","true","false","Advanced","false","false","30"
"QUA-005","New Jersey Labs","Quality Control Lab","LIMS","192.168.193.225","2","3","3","2025-09-28T02:47:48.133Z","true","true","Enterprise","false","true","24"
"QUA-006","New Jersey Labs","Quality Control Lab","SCADA","192.168.167.106","4","1","4","2025-10-21T18:05:01.907Z","false","false","Advanced","false","true","40"
"QUA-007","New Jersey Labs","Quality Control Lab","HMI","192.168.109.18","4","3","3","2025-10-04T04:15:10.849Z","true","false","Enterprise","false","false","56"
"QUA-008","New Jersey Labs","Quality Control Lab","Batch Controller","192.168.55.78","4","4","4","2025-10-06T12:58:27.026Z","true","true","Advanced","false","true","43"
"QUA-009","New Jersey Labs","Quality Control Lab","SCADA","192.168.16.110","1","8","4","2025-10-03T08:01:29.113Z","false","true","Enterprise","false","true","10"
"QUA-010","New Jersey Labs","Quality Control Lab","Batch Controller","192.168.229.2","4","6","4","2025-10-12T01:54:13.824Z","false","true","Advanced","true","false","4"
"QUA-011","New Jersey Labs","Quality Control Lab","Serialization System","192.168.87.35","3","7","3","2025-09-29T11:57:42.951Z","true","true","Advanced","false","true","64"
"QUA-012","New Jersey Labs","Quality Control Lab","LIMS","192.168.120.206","4","1","3","2025-10-22T15:51:33.817Z","true","true","Enterprise","false","true","61"
"QUA-013","New Jersey Labs","Quality Control Lab","LIMS","192.168.89.79","3","9","0","2025-09-25T00:58:23.303Z","true","true","Enterprise","false","true","37"
"QUA-014","New Jersey Labs","Quality Control Lab","Environmental Monitor","192.168.231.203","4","4","2","2025-10-04T14:15:39.484Z","true","false","None","true","true","32"
"QUA-015","New Jersey Labs","Quality Control Lab","LIMS","192.168.57.196","2","5","4","2025-10-06T21:58:08.955Z","true","true","Basic","false","true","6"
"QUA-016","New Jersey Labs","Quality Control Lab","Safety PLC","192.168.228.172","4","7","4","2025-09-26T17:41:40.007Z","true","true","Enterprise","false","true","61"
"QUA-017","New Jersey Labs","Quality Control Lab","Temperature Controller","192.168.82.7","1","6","4","2025-10-21T08:31:59.769Z","true","true","None","true","true","89"
"QUA-018","New Jersey Labs","Quality Control Lab","Safety PLC","192.168.50.162","3","1","2","2025-10-10T11:18:42.232Z","true","false","Basic","true","true","34"
"QUA-019","New Jersey Labs","Quality Control Lab","LIMS","192.168.238.40","2","7","3","2025-09-26T10:36:51.286Z","true","false","None","true","false","5"
"QUA-020","New Jersey Labs","Quality Control Lab","PLC","192.168.246.127","1","9","1","2025-10-08T18:01:28.075Z","false","false","Enterprise","false","false","60"
"QUA-021","New Jersey Labs","Quality Control Lab","Serialization System","192.168.124.234","3","1","1","2025-10-12T15:28:29.900Z","false","false","None","false","false","9"
"QUA-022","New Jersey Labs","Quality Control Lab","SCADA","192.168.18.34","3","2","4","2025-10-23T14:34:57.375Z","false","false","Advanced","true","true","2"
"QUA-023","New Jersey Labs","Quality Control Lab","PLC","192.168.182.84","3","7","2","2025-10-18T00:46:43.890Z","true","true","Advanced","true","true","38"
"QUA-024","New Jersey Labs","Quality Control Lab","Environmental Monitor","192.168.219.249","1","1","3","2025-10-08T18:20:12.881Z","true","false","Advanced","false","true","39"
"QUA-025","New Jersey Labs","Quality Control Lab","LIMS","192.168.148.1","1","6","3","2025-10-05T08:10:49.151Z","false","true","Advanced","false","true","76"
"QUA-026","New Jersey Labs","Quality Control Lab","LIMS","192.168.0.116","1","3","2","2025-10-23T16:12:36.727Z","true","true","Advanced","true","true","62"
"QUA-027","New Jersey Labs","Quality Control Lab","Environmental Monitor","192.168.180.9","3","5","1","2025-10-14T16:12:38.833Z","false","true","Basic","true","true","8"
"QUA-028","New Jersey Labs","Quality Control Lab","Serialization System","192.168.111.122","2","2","4","2025-10-21T18:52:59.563Z","true","true","Basic","true","true","57"
"QUA-029","New Jersey Labs","Quality Control Lab","Serialization System","192.168.235.245","3","6","3","2025-09-28T21:06:27.359Z","false","false","Enterprise","true","true","83"
"QUA-030","New Jersey Labs","Quality Control Lab","SCADA","192.168.68.67","1","8","2","2025-10-09T05:56:06.772Z","true","true","Basic","false","true","86"
"QUA-031","New Jersey Labs","Quality Control Lab","Safety PLC","192.168.184.97","3","9","3","2025-09-25T09:28:41.592Z","false","true","None","true","true","14"
"QUA-032","New Jersey Labs","Quality Control Lab","SCADA","192.168.75.75","1","5","2","2025-10-23T05:36:43.269Z","true","true","Enterprise","false","false","47"
"QUA-033","New Jersey Labs","Quality Control Lab","SCADA","192.168.77.8","3","5","4","2025-10-08T02:22:23.829Z","true","false","Basic","true","true","19"
"QUA-034","New Jersey Labs","Quality Control Lab","Temperature Controller","192.168.159.181","4","8","2","2025-10-22T00:13:59.397Z","false","false","Enterprise","false","true","9"
"QUA-035","New Jersey Labs","Quality Control Lab","HMI","192.168.122.88","1","2","0","2025-10-15T05:17:43.939Z","false","false","Advanced","false","true","15"
"QUA-036","New Jersey Labs","Quality Control Lab","HMI","192.168.252.200","2","3","3","2025-10-07T21:43:45.397Z","true","true","None","false","false","20"
"UTI-001","New Jersey Labs","Utilities","PLC","192.168.241.211","3","8","1","2025-10-19T11:00:59.550Z","true","true","None","true","true","11"
"UTI-002","New Jersey Labs","Utilities","PLC","192.168.228.123","2","3","4","2025-10-20T09:10:52.631Z","false","false","None","false","true","64"
"UTI-003","New Jersey Labs","Utilities","LIMS","192.168.11.128","2","4","0","2025-09-27T02:03:18.775Z","true","false","None","true","false","73"
"UTI-004","New Jersey Labs","Utilities","Safety PLC","192.168.246.254","4","8","1","2025-10-12T14:20:36.199Z","true","true","Advanced","false","true","40"
"UTI-005","New Jersey Labs","Utilities","Safety PLC","192.168.75.191","2","0","3","2025-10-04T15:53:45.821Z","true","true","Enterprise","true","false","28"
"UTI-006","New Jersey Labs","Utilities","Safety PLC","192.168.176.13","1","0","0","2025-10-07T22:27:33.287Z","true","true","None","true","true","50"
"UTI-007","New Jersey Labs","Utilities","LIMS","192.168.228.138","3","4","2","2025-09-27T02:48:05.934Z","false","true","Basic","false","false","23"
"UTI-008","New Jersey Labs","Utilities","Temperature Controller","192.168.39.102","1","2","3","2025-09-27T19:46:41.431Z","true","false","None","false","false","47"
"UTI-009","New Jersey Labs","Utilities","PLC","192.168.81.118","4","4","3","2025-10-20T03:06:54.958Z","false","true","Advanced","true","true","15"
"UTI-010","New Jersey Labs","Utilities","Serialization System","192.168.214.153","3","2","0","2025-10-09T21:45:47.927Z","false","false","Enterprise","false","true","29"
"UTI-011","New Jersey Labs","Utilities","Serialization System","192.168.4.177","4","5","2","2025-10-05T20:59:50.211Z","false","true","Enterprise","false","true","35"
"UTI-012","New Jersey Labs","Utilities","Temperature Controller","192.168.156.200","3","3","1","2025-10-22T18:58:29.351Z","true","true","Advanced","true","true","63"
"UTI-013","New Jersey Labs","Utilities","PLC","192.168.170.238","4","0","2","2025-10-11T11:26:59.562Z","false","true","Enterprise","false","true","53"
"UTI-014","New Jersey Labs","Utilities","HMI","192.168.183.108","2","6","2","2025-10-06T20:20:04.372Z","true","false","Advanced","false","true","14"
"UTI-015","New Jersey Labs","Utilities","Temperature Controller","192.168.230.203","1","2","1","2025-10-14T16:12:16.355Z","true","true","Advanced","true","true","26"
"UTI-016","New Jersey Labs","Utilities","MES","192.168.214.20","2","6","2","2025-10-23T16:17:58.323Z","false","true","Advanced","true","true","61"
"UTI-017","New Jersey Labs","Utilities","LIMS","192.168.149.18","3","8","3","2025-10-09T15:34:03.566Z","false","true","Basic","true","false","87"
"UTI-018","New Jersey Labs","Utilities","SCADA","192.168.108.126","3","3","4","2025-10-06T09:10:13.149Z","true","false","Advanced","false","true","11"
"UTI-019","New Jersey Labs","Utilities","MES","192.168.171.38","4","6","2","2025-10-04T05:09:50.774Z","true","true","Enterprise","false","true","66"
"UTI-020","New Jersey Labs","Utilities","SCADA","192.168.68.49","3","5","3","2025-10-05T23:55:21.143Z","true","false","Enterprise","true","false","65"
"UTI-021","New Jersey Labs","Utilities","LIMS","192.168.24.169","1","1","1","2025-10-12T11:16:27.510Z","true","true","Enterprise","true","true","84"
"UTI-022","New Jersey Labs","Utilities","Safety PLC","192.168.220.164","4","7","3","2025-10-03T11:33:15.764Z","false","false","Basic","true","false","91"
"UTI-023","New Jersey Labs","Utilities","Serialization System","192.168.98.57","2","5","3","2025-10-05T23:09:21.443Z","false","false","None","false","true","83"
"UTI-024","New Jersey Labs","Utilities","PLC","192.168.97.7","1","9","0","2025-10-08T04:17:02.728Z","true","true","Advanced","false","false","45"
"UTI-025","New Jersey Labs","Utilities","PLC","192.168.143.46","4","2","3","2025-09-25T08:27:58.195Z","true","true","Advanced","true","false","81"
"UTI-026","New Jersey Labs","Utilities","PLC","192.168.176.119","3","0","4","2025-10-09T00:04:24.747Z","false","true","Enterprise","false","true","57"
"UTI-027","New Jersey Labs","Utilities","MES","192.168.192.159","2","1","2","2025-10-07T18:27:29.570Z","false","true","Advanced","false","false","78"
"UTI-028","New Jersey Labs","Utilities","LIMS","192.168.163.222","2","3","2","2025-10-06T18:36:17.636Z","true","false","Enterprise","false","false","15"
"UTI-029","New Jersey Labs","Utilities","Temperature Controller","192.168.65.214","3","4","2","2025-10-13T22:41:00.474Z","false","true","None","true","false","5"
"UTI-030","New Jersey Labs","Utilities","Temperature Controller","192.168.160.16","2","3","4","2025-10-01T05:20:11.542Z","false","true","Basic","false","true","14"
"UTI-031","New Jersey Labs","Utilities","Environmental Monitor","192.168.172.188","1","2","3","2025-10-16T14:10:32.445Z","true","true","Basic","true","true","30"
"UTI-032","New Jersey Labs","Utilities","SCADA","192.168.118.99","4","3","4","2025-10-23T09:52:41.730Z","true","true","Enterprise","false","false","91"
"UTI-033","New Jersey Labs","Utilities","Temperature Controller","192.168.95.224","4","8","4","2025-10-14T08:14:58.211Z","false","true","None","true","false","61"
"UTI-034","New Jersey Labs","Utilities","PLC","192.168.237.186","3","7","2","2025-09-27T14:51:27.445Z","true","true","Enterprise","false","false","33"
"UTI-035","New Jersey Labs","Utilities","HMI","192.168.29.189","2","1","2","2025-10-12T03:43:56.678Z","true","false","Basic","false","true","34"
"UTI-036","New Jersey Labs","Utilities","LIMS","192.168.95.64","4","9","4","2025-09-26T01:12:04.622Z","false","true","None","true","true","87"
"UTI-037","New Jersey Labs","Utilities","HMI","192.168.185.182","4","9","4","2025-10-03T12:28:18.850Z","false","false","Enterprise","true","false","51"
"UTI-038","New Jersey Labs","Utilities","Safety PLC","192.168.163.48","4","6","4","2025-10-05T16:28:03.666Z","true","false","Enterprise","true","true","11"
"UTI-039","New Jersey Labs","Utilities","MES","192.168.132.138","4","2","2","2025-09-29T00:14:18.634Z","false","true","Basic","true","true","68"
"WAR-001","New Jersey Labs","Warehouse","SCADA","192.168.86.99","4","3","3","2025-10-02T19:12:06.705Z","true","true","Advanced","false","true","72"
"WAR-002","New Jersey Labs","Warehouse","HMI","192.168.101.129","4","9","0","2025-09-28T02:04:49.686Z","false","true","Advanced","true","false","10"
"WAR-003","New Jersey Labs","Warehouse","MES","192.168.250.157","4","1","1","2025-10-17T22:42:34.807Z","true","true","Basic","true","true","77"
"WAR-004","New Jersey Labs","Warehouse","Batch Controller","192.168.23.104","4","2","2","2025-10-23T21:52:22.917Z","true","true","None","true","true","80"
"WAR-005","New Jersey Labs","Warehouse","Safety PLC","192.168.184.74","1","2","0","2025-10-11T11:31:47.414Z","true","true","Advanced","false","true","52"
"WAR-006","New Jersey Labs","Warehouse","MES","192.168.182.230","4","6","0","2025-10-22T09:30:32.520Z","true","true","Enterprise","false","false","27"
"WAR-007","New Jersey Labs","Warehouse","PLC","192.168.94.250","1","4","1","2025-10-20T09:52:55.685Z","true","false","Advanced","false","true","34"
"WAR-008","New Jersey Labs","Warehouse","SCADA","192.168.133.98","3","6","3","2025-10-01T14:39:36.345Z","false","false","Basic","false","false","59"
"WAR-009","New Jersey Labs","Warehouse","SCADA","192.168.216.165","2","1","0","2025-09-30T16:52:55.251Z","true","true","Enterprise","false","false","24"
"WAR-010","New Jersey Labs","Warehouse","Batch Controller","192.168.224.252","1","7","2","2025-10-09T00:04:33.908Z","true","true","Enterprise","true","true","23"
"WAR-011","New Jersey Labs","Warehouse","HMI","192.168.141.237","1","6","4","2025-10-04T08:17:03.691Z","true","true","Basic","false","false","75"
"WAR-012","New Jersey Labs","Warehouse","Temperature Controller","192.168.104.0","4","0","1","2025-10-18T13:52:59.794Z","true","false","Advanced","false","false","74"
"WAR-013","New Jersey Labs","Warehouse","Batch Controller","192.168.172.205","3","4","2","2025-09-26T22:15:07.252Z","false","false","Basic","true","true","83"
"WAR-014","New Jersey Labs","Warehouse","Serialization System","192.168.154.68","4","9","4","2025-10-21T20:32:51.973Z","true","false","Basic","false","true","79"
"WAR-015","New Jersey Labs","Warehouse","Batch Controller","192.168.49.184","4","5","2","2025-10-07T13:54:34.765Z","false","true","Advanced","true","true","16"
"WAR-016","New Jersey Labs","Warehouse","Batch Controller","192.168.55.142","3","2","0","2025-10-22T23:36:41.934Z","false","true","Advanced","false","false","32"
"WAR-017","New Jersey Labs","Warehouse","SCADA","192.168.9.223","2","1","1","2025-10-20T01:03:26.445Z","false","true","Basic","true","true","22"
"WAR-018","New Jersey Labs","Warehouse","LIMS","192.168.25.89","4","5","1","2025-09-30T19:47:20.601Z","true","true","Enterprise","true","true","15"
"WAR-019","New Jersey Labs","Warehouse","MES","192.168.168.223","4","8","3","2025-09-30T11:22:00.834Z","true","true","Basic","true","false","62"
"WAR-020","New Jersey Labs","Warehouse","SCADA","192.168.191.217","1","6","3","2025-09-30T20:55:39.548Z","true","true","Advanced","true","false","64"
"WAR-021","New Jersey Labs","Warehouse","MES","192.168.177.56","3","6","1","2025-09-28T18:03:16.456Z","true","false","Enterprise","false","true","73"
"WAR-022","New Jersey Labs","Warehouse","HMI","192.168.20.177","4","5","2","2025-10-13T02:15:09.883Z","true","true","Basic","false","false","43"
"WAR-023","New Jersey Labs","Warehouse","Serialization System","192.168.37.55","1","1","2","2025-10-17T02:13:03.774Z","false","true","None","true","false","79"
"WAR-024","New Jersey Labs","Warehouse","Environmental Monitor","192.168.164.55","3","4","3","2025-09-30T00:04:48.191Z","true","true","Advanced","true","true","26"
"WAR-025","New Jersey Labs","Warehouse","MES","192.168.11.94","4","1","4","2025-10-05T18:36:57.599Z","true","true","None","false","true","63"
"WAR-026","New Jersey Labs","Warehouse","Serialization System","192.168.213.166","3","9","4","2025-10-23T22:13:54.553Z","true","false","Basic","false","true","94"
"WAR-027","New Jersey Labs","Warehouse","HMI","192.168.227.149","4","4","1","2025-10-09T09:11:00.328Z","true","false","Advanced","false","true","99"
"WAR-028","New Jersey Labs","Warehouse","Serialization System","192.168.138.17","4","0","2","2025-09-26T22:52:43.346Z","true","false","Enterprise","true","false","8"
"WAR-029","New Jersey Labs","Warehouse","PLC","192.168.81.23","4","0","4","2025-09-27T19:38:36.013Z","false","false","None","false","false","83"
"WAR-030","New Jersey Labs","Warehouse","PLC","192.168.38.201","3","5","3","2025-09-26T20:25:46.573Z","true","true","Advanced","true","true","77"
"WAR-031","New Jersey Labs","Warehouse","MES","192.168.128.26","1","2","0","2025-10-04T22:49:46.112Z","true","true","Basic","true","true","6"
"WAR-032","New Jersey Labs","Warehouse","MES","192.168.132.24","1","1","0","2025-10-22T11:02:29.646Z","true","true","Basic","false","false","2"
"WAR-033","New Jersey Labs","Warehouse","Environmental Monitor","192.168.19.61","4","4","3","2025-10-22T02:14:25.625Z","false","true","Advanced","false","true","77"
"WAR-034","New Jersey Labs","Warehouse","SCADA","192.168.69.113","4","8","3","2025-10-08T13:28:48.118Z","true","false","Basic","true","true","97"
"WAR-035","New Jersey Labs","Warehouse","Serialization System","192.168.52.200","1","5","2","2025-10-05T12:15:06.131Z","true","true","Enterprise","true","false","45"
"WAR-036","New Jersey Labs","Warehouse","SCADA","192.168.42.102","4","8","3","2025-10-14T19:16:07.364Z","false","true","Enterprise","false","true","11"
"WAR-037","New Jersey Labs","Warehouse","HMI","192.168.74.24","1","4","4","2025-10-01T01:02:08.953Z","false","true","None","true","true","84"
"WAR-038","New Jersey Labs","Warehouse","Environmental Monitor","192.168.39.24","3","0","3","2025-10-15T15:47:58.410Z","false","true","Advanced","true","false","69"
